OrderID,DateKey,ProductID,ChannelID,CampaignID,Quantity,UnitPrice,DiscountPct,Revenue,COGS,GrossProfit
ORD-20838,20240903,P004,CH03,,2,35.0,0,70.0,27.52,42.48
ORD-20839,20240903,P012,CH01,,2,31.0,5.0,58.9,23.13,35.77
ORD-20840,20240904,P011,CH04,,1,29.0,0,29.0,11.52,17.48
ORD-20841,20240904,P005,CH04,,2,26.0,0,52.0,21.28,30.72
ORD-20842,20240904,P008,CH01,,1,28.0,15.0,23.8,8.9,14.9
ORD-20843,20240904,P007,CH03,,1,38.0,0,38.0,15.09,22.91
ORD-20844,20240904,P005,CH04,,2,26.0,10.0,46.8,16.74,30.06
ORD-20845,20240904,P005,CH01,,1,26.0,10.0,23.4,9.18,14.22
ORD-20846,20240904,P001,CH08,,1,29.0,0,29.0,9.69,19.31
ORD-20847,20240904,P012,CH05,,2,31.0,20.0,49.6,16.76,32.84
ORD-20848,20240904,P001,CH03,,1,29.0,5.0,27.55,10.17,17.38
ORD-20849,20240904,P002,CH07,,1,34.0,10.0,30.6,10.93,19.67
ORD-20850,20240904,P014,CH02,,1,18.0,0,18.0,7.32,10.68
ORD-20851,20240904,P002,CH03,,1,34.0,0,34.0,11.79,22.21
ORD-20852,20240904,P006,CH05,,2,22.0,5.0,41.8,16.37,25.43
ORD-20853,20240904,P001,CH03,,1,29.0,5.0,27.55,10.49,17.06
ORD-20854,20240905,P015,CH04,,1,75.0,0,75.0,25.82,49.18
ORD-20855,20240905,P009,CH04,,1,120.0,0,120.0,40.69,79.31
ORD-20856,20240905,P005,CH02,,3,26.0,5.0,74.1,27.22,46.88
ORD-20857,20240905,P005,CH01,,4,26.0,15.0,88.4,30.56,57.84
ORD-20858,20240905,P002,CH02,,3,34.0,0,102.0,35.7,66.3
ORD-20859,20240905,P002,CH06,,1,34.0,0,34.0,11.58,22.42
ORD-20860,20240905,P006,CH02,,1,22.0,10.0,19.8,7.83,11.97
ORD-20861,20240905,P012,CH04,,1,31.0,0,31.0,10.52,20.48
ORD-20862,20240905,P012,CH01,,1,31.0,5.0,29.45,11.53,17.92
ORD-20863,20240905,P009,CH02,,1,120.0,0,120.0,41.93,78.07
ORD-20864,20240905,P004,CH02,,3,35.0,0,105.0,40.44,64.56
ORD-20865,20240905,P002,CH08,,1,34.0,0,34.0,12.23,21.77
ORD-20866,20240905,P008,CH01,,1,28.0,0,28.0,10.16,17.84
ORD-20867,20240905,P013,CH04,,2,25.0,0,50.0,19.13,30.87
ORD-20868,20240905,P014,CH06,,1,18.0,0,18.0,6.38,11.62
ORD-20869,20240905,P005,CH07,,1,26.0,15.0,22.1,7.68,14.42
ORD-20870,20240905,P010,CH01,,2,55.0,0,110.0,45.29,64.71
ORD-20871,20240905,P010,CH01,,1,55.0,20.0,44.0,17.31,26.69
ORD-20872,20240906,P001,CH07,,1,29.0,0,29.0,9.72,19.28
ORD-20873,20240906,P012,CH02,,2,31.0,0,62.0,24.67,37.33
ORD-20874,20240906,P004,CH01,,1,35.0,0,35.0,12.25,22.75
ORD-20875,20240906,P011,CH04,,3,29.0,0,87.0,36.14,50.86
ORD-20876,20240906,P015,CH05,,4,75.0,0,300.0,111.49,188.51
ORD-20877,20240906,P013,CH03,,1,25.0,5.0,23.75,7.83,15.92
ORD-20878,20240906,P013,CH01,,1,25.0,0,25.0,9.51,15.49
ORD-20879,20240906,P007,CH06,,1,38.0,5.0,36.1,14.95,21.15
ORD-20880,20240906,P011,CH01,,4,29.0,0,116.0,40.81,75.19
ORD-20881,20240906,P004,CH01,,2,35.0,0,70.0,27.63,42.37
ORD-20882,20240906,P002,CH01,,2,34.0,15.0,57.8,19.47,38.33
ORD-20883,20240906,P005,CH08,,2,26.0,0,52.0,20.64,31.36
ORD-20884,20240906,P015,CH05,,1,75.0,0,75.0,25.3,49.7
ORD-20885,20240906,P004,CH05,,1,35.0,0,35.0,14.43,20.57
ORD-20886,20240906,P011,CH04,,1,29.0,0,29.0,10.71,18.29
ORD-20887,20240906,P002,CH03,,1,34.0,5.0,32.3,12.19,20.11
ORD-20888,20240906,P001,CH03,,2,29.0,0,58.0,19.38,38.62
ORD-20889,20240906,P015,CH06,,1,75.0,15.0,63.75,24.88,38.87
ORD-20890,20240906,P010,CH01,,2,55.0,0,110.0,36.11,73.89
ORD-20891,20240906,P006,CH01,,1,22.0,10.0,19.8,7.41,12.39
ORD-20892,20240906,P008,CH05,,2,28.0,20.0,44.8,17.46,27.34
ORD-20893,20240906,P011,CH01,,1,29.0,15.0,24.65,10.13,14.52
ORD-20894,20240907,P001,CH04,,1,29.0,10.0,26.1,10.09,16.01
ORD-20895,20240907,P002,CH05,,1,34.0,0,34.0,13.15,20.85
ORD-20896,20240907,P009,CH01,,1,120.0,0,120.0,41.83,78.17
ORD-20897,20240907,P009,CH01,,3,120.0,0,360.0,128.71,231.29
ORD-20898,20240907,P010,CH03,,1,55.0,0,55.0,21.13,33.87
ORD-20899,20240907,P011,CH06,,4,29.0,15.0,98.6,37.85,60.75
ORD-20900,20240907,P008,CH06,,1,28.0,10.0,25.2,8.61,16.59
ORD-20901,20240907,P003,CH08,,1,65.0,15.0,55.25,18.78,36.47
ORD-20902,20240907,P014,CH04,,1,18.0,5.0,17.1,5.61,11.49
ORD-20903,20240907,P006,CH02,,1,22.0,20.0,17.6,7.28,10.32
ORD-20904,20240907,P013,CH03,,2,25.0,0,50.0,17.74,32.26
ORD-20905,20240907,P001,CH02,,1,29.0,5.0,27.55,10.04,17.51
ORD-20906,20240907,P005,CH01,,1,26.0,0,26.0,9.51,16.49
ORD-20907,20240907,P005,CH04,,1,26.0,5.0,24.7,8.35,16.35
ORD-20908,20240907,P006,CH01,,2,22.0,5.0,41.8,14.5,27.3
ORD-20909,20240907,P014,CH02,,1,18.0,0,18.0,7.07,10.93
ORD-20910,20240907,P002,CH04,,2,34.0,0,68.0,21.8,46.2
ORD-20911,20240907,P009,CH04,,2,120.0,0,240.0,98.93,141.07
ORD-20912,20240907,P005,CH03,,2,26.0,10.0,46.8,18.46,28.34
ORD-20913,20240908,P007,CH03,,1,38.0,10.0,34.2,11.3,22.9
ORD-20914,20240908,P007,CH07,,1,38.0,0,38.0,14.67,23.33
ORD-20915,20240908,P008,CH03,,1,28.0,5.0,26.6,9.27,17.33
ORD-20916,20240908,P015,CH03,,1,75.0,0,75.0,31.25,43.75
ORD-20917,20240908,P007,CH01,,1,38.0,5.0,36.1,14.28,21.82
ORD-20918,20240908,P011,CH01,,1,29.0,0,29.0,9.67,19.33
ORD-20919,20240908,P001,CH06,,2,29.0,0,58.0,19.58,38.42
ORD-20920,20240908,P012,CH03,,1,31.0,0,31.0,11.47,19.53
ORD-20921,20240908,P015,CH01,,4,75.0,5.0,285.0,94.89,190.11
ORD-20922,20240908,P003,CH04,,1,65.0,10.0,58.5,22.19,36.31
ORD-20923,20240908,P013,CH01,,2,25.0,5.0,47.5,17.53,29.97
ORD-20924,20240908,P002,CH01,,2,34.0,0,68.0,27.05,40.95
ORD-20925,20240908,P003,CH04,,4,65.0,0,260.0,91.39,168.61
ORD-20926,20240908,P001,CH01,,2,29.0,0,58.0,21.34,36.66
ORD-20927,20240908,P009,CH07,,1,120.0,0,120.0,43.96,76.04
ORD-20928,20240908,P013,CH04,,1,25.0,5.0,23.75,8.39,15.36
ORD-20929,20240909,P010,CH04,,2,55.0,0,110.0,37.53,72.47
ORD-20930,20240909,P007,CH05,,1,38.0,10.0,34.2,11.97,22.23
ORD-20931,20240909,P009,CH01,,2,120.0,0,240.0,77.57,162.43
ORD-20932,20240909,P004,CH03,,1,35.0,0,35.0,13.95,21.05
ORD-20933,20240909,P001,CH07,,1,29.0,0,29.0,10.39,18.61
ORD-20934,20240909,P009,CH03,,4,120.0,10.0,432.0,154.19,277.81
ORD-20935,20240909,P010,CH01,,2,55.0,5.0,104.5,34.66,69.84
ORD-20936,20240909,P006,CH01,,1,22.0,5.0,20.9,7.75,13.15
ORD-20937,20240909,P015,CH02,,1,75.0,20.0,60.0,22.7,37.3
ORD-20938,20240909,P012,CH03,,2,31.0,5.0,58.9,24.26,34.64
ORD-20939,20240909,P002,CH05,,1,34.0,20.0,27.2,11.15,16.05
ORD-20940,20240909,P004,CH03,,3,35.0,5.0,99.75,36.79,62.96
ORD-20941,20240909,P008,CH01,,1,28.0,5.0,26.6,10.28,16.32
ORD-20942,20240909,P001,CH05,,1,29.0,5.0,27.55,9.99,17.56
ORD-20943,20240909,P005,CH04,,1,26.0,10.0,23.4,9.12,14.28
ORD-20944,20240909,P010,CH07,,2,55.0,5.0,104.5,40.34,64.16
ORD-20945,20240910,P005,CH08,,4,26.0,15.0,88.4,35.44,52.96
ORD-20946,20240910,P012,CH06,,2,31.0,15.0,52.7,20.41,32.29
ORD-20947,20240910,P015,CH07,,2,75.0,0,150.0,55.27,94.73
ORD-20948,20240910,P013,CH04,,1,25.0,15.0,21.25,7.86,13.39
ORD-20949,20240910,P001,CH03,,1,29.0,10.0,26.1,10.29,15.81
ORD-20950,20240910,P012,CH05,,1,31.0,0,31.0,10.6,20.4
ORD-20951,20240910,P014,CH01,,1,18.0,0,18.0,6.89,11.11
ORD-20952,20240910,P008,CH01,,1,28.0,20.0,22.4,8.86,13.54
ORD-20953,20240910,P002,CH02,,1,34.0,10.0,30.6,11.45,19.15
ORD-20954,20240910,P007,CH03,,2,38.0,0,76.0,29.33,46.67
ORD-20955,20240910,P005,CH04,,1,26.0,0,26.0,8.61,17.39
ORD-20956,20240910,P006,CH02,,3,22.0,20.0,52.8,17.49,35.31
ORD-20957,20240910,P015,CH04,,2,75.0,5.0,142.5,50.42,92.08
ORD-20958,20240910,P005,CH04,,3,26.0,5.0,74.1,29.09,45.01
ORD-20959,20240910,P007,CH02,,2,38.0,0,76.0,25.88,50.12
ORD-20960,20240911,P007,CH04,,1,38.0,5.0,36.1,12.56,23.54
ORD-20961,20240911,P002,CH01,,1,34.0,0,34.0,14.25,19.75
ORD-20962,20240911,P012,CH01,,1,31.0,5.0,29.45,12.05,17.4
ORD-20963,20240911,P014,CH01,,3,18.0,0,54.0,18.17,35.83
ORD-20964,20240911,P005,CH06,,1,26.0,0,26.0,10.33,15.67
ORD-20965,20240911,P015,CH04,,2,75.0,0,150.0,55.71,94.29
ORD-20966,20240911,P011,CH04,,1,29.0,5.0,27.55,10.2,17.35
ORD-20967,20240911,P011,CH02,,1,29.0,20.0,23.2,8.81,14.39
ORD-20968,20240911,P006,CH02,,1,22.0,5.0,20.9,8.58,12.32
ORD-20969,20240911,P001,CH07,,3,29.0,0,87.0,33.08,53.92
ORD-20970,20240911,P005,CH04,,2,26.0,0,52.0,21.82,30.18
ORD-20971,20240911,P010,CH02,,1,55.0,5.0,52.25,17.08,35.17
ORD-20972,20240911,P001,CH03,,1,29.0,5.0,27.55,9.07,18.48
ORD-20973,20240911,P009,CH05,,1,120.0,20.0,96.0,39.31,56.69
ORD-20974,20240911,P002,CH02,,2,34.0,10.0,61.2,21.97,39.23
ORD-20975,20240912,P015,CH06,,1,75.0,0,75.0,26.6,48.4
ORD-20976,20240912,P006,CH04,,2,22.0,0,44.0,18.24,25.76
ORD-20977,20240912,P005,CH01,,1,26.0,0,26.0,8.61,17.39
ORD-20978,20240912,P010,CH01,,2,55.0,0,110.0,35.39,74.61
ORD-20979,20240912,P013,CH08,,2,25.0,10.0,45.0,14.51,30.49
ORD-20980,20240912,P007,CH02,,2,38.0,0,76.0,26.38,49.62
ORD-20981,20240912,P012,CH02,,1,31.0,5.0,29.45,9.67,19.78
ORD-20982,20240912,P006,CH06,,2,22.0,0,44.0,17.23,26.77
ORD-20983,20240912,P005,CH07,,4,26.0,0,104.0,38.09,65.91
ORD-20984,20240912,P009,CH01,,1,120.0,20.0,96.0,35.69,60.31
ORD-20985,20240912,P009,CH05,,1,120.0,5.0,114.0,45.57,68.43
ORD-20986,20240912,P012,CH04,,1,31.0,20.0,24.8,9.49,15.31
ORD-20987,20240912,P004,CH01,,1,35.0,0,35.0,13.4,21.6
ORD-20988,20240912,P004,CH01,,2,35.0,5.0,66.5,24.37,42.13
ORD-20989,20240912,P007,CH01,,4,38.0,0,152.0,53.74,98.26
ORD-20990,20240912,P009,CH04,,1,120.0,10.0,108.0,43.58,64.42
ORD-20991,20240913,P011,CH01,,2,29.0,0,58.0,19.13,38.87
ORD-20992,20240913,P006,CH06,,1,22.0,0,22.0,8.15,13.85
ORD-20993,20240913,P005,CH02,,1,26.0,0,26.0,10.36,15.64
ORD-20994,20240913,P013,CH08,,1,25.0,15.0,21.25,8.8,12.45
ORD-20995,20240913,P013,CH08,,2,25.0,15.0,42.5,14.94,27.56
ORD-20996,20240913,P002,CH01,,1,34.0,15.0,28.9,10.82,18.08
ORD-20997,20240913,P013,CH08,,2,25.0,20.0,40.0,14.21,25.79
ORD-20998,20240913,P010,CH02,,1,55.0,15.0,46.75,17.84,28.91
ORD-20999,20240913,P014,CH01,,2,18.0,10.0,32.4,10.46,21.94
ORD-21000,20240913,P015,CH04,,1,75.0,0,75.0,28.84,46.16
ORD-21001,20240913,P005,CH06,,1,26.0,5.0,24.7,10.19,14.51
ORD-21002,20240913,P003,CH06,,1,65.0,0,65.0,26.67,38.33
ORD-21003,20240913,P010,CH03,,2,55.0,10.0,99.0,33.83,65.17
ORD-21004,20240913,P010,CH08,,2,55.0,5.0,104.5,38.22,66.28
ORD-21005,20240913,P007,CH02,,1,38.0,0,38.0,12.74,25.26
ORD-21006,20240913,P005,CH04,,1,26.0,20.0,20.8,7.16,13.64
ORD-21007,20240913,P014,CH08,,1,18.0,5.0,17.1,6.32,10.78
ORD-21008,20240914,P013,CH04,,1,25.0,0,25.0,8.92,16.08
ORD-21009,20240914,P001,CH05,,1,29.0,0,29.0,9.93,19.07
ORD-21010,20240914,P001,CH04,,2,29.0,10.0,52.2,16.96,35.24
ORD-21011,20240914,P002,CH04,,4,34.0,0,136.0,53.91,82.09
ORD-21012,20240914,P007,CH03,,1,38.0,15.0,32.3,12.42,19.88
ORD-21013,20240914,P006,CH01,,1,22.0,0,22.0,9.23,12.77
ORD-21014,20240914,P008,CH01,,1,28.0,0,28.0,9.15,18.85
ORD-21015,20240914,P015,CH01,,2,75.0,0,150.0,50.85,99.15
ORD-21016,20240915,P011,CH05,,3,29.0,10.0,78.3,32.26,46.04
ORD-21017,20240915,P015,CH01,,2,75.0,20.0,120.0,48.5,71.5
ORD-21018,20240915,P003,CH01,,2,65.0,10.0,117.0,44.97,72.03
ORD-21019,20240915,P015,CH01,,1,75.0,15.0,63.75,24.76,38.99
ORD-21020,20240915,P001,CH02,,4,29.0,10.0,104.4,38.33,66.07
ORD-21021,20240915,P005,CH01,,1,26.0,5.0,24.7,9.81,14.89
ORD-21022,20240915,P012,CH05,,1,31.0,0,31.0,10.16,20.84
ORD-21023,20240915,P007,CH02,,1,38.0,0,38.0,13.74,24.26
ORD-21024,20240915,P014,CH07,,2,18.0,0,36.0,12.22,23.78
ORD-21025,20240915,P002,CH05,,1,34.0,15.0,28.9,11.7,17.2
ORD-21026,20240915,P004,CH02,,2,35.0,0,70.0,23.45,46.55
ORD-21027,20240915,P012,CH06,,2,31.0,0,62.0,25.74,36.26
ORD-21028,20240915,P008,CH05,,1,28.0,0,28.0,10.67,17.33
ORD-21029,20240915,P012,CH01,,4,31.0,0,124.0,45.06,78.94
ORD-21030,20240915,P009,CH05,,1,120.0,0,120.0,39.55,80.45
ORD-21031,20240915,P003,CH06,,1,65.0,10.0,58.5,23.97,34.53
ORD-21032,20240915,P014,CH02,,1,18.0,20.0,14.4,5.79,8.61
ORD-21033,20240915,P002,CH07,,3,34.0,10.0,91.8,30.3,61.5
ORD-21034,20240915,P002,CH04,,1,34.0,15.0,28.9,9.81,19.09
ORD-21035,20240915,P001,CH06,,1,29.0,5.0,27.55,9.02,18.53
ORD-21036,20240915,P015,CH02,,4,75.0,10.0,270.0,103.4,166.6
ORD-21037,20240915,P015,CH03,,1,75.0,0,75.0,28.36,46.64
ORD-21038,20240916,P004,CH03,,3,35.0,0,105.0,34.89,70.11
ORD-21039,20240916,P003,CH01,,1,65.0,0,65.0,27.11,37.89
ORD-21040,20240916,P012,CH02,,2,31.0,20.0,49.6,17.56,32.04
ORD-21041,20240916,P006,CH08,,2,22.0,10.0,39.6,13.36,26.24
ORD-21042,20240916,P001,CH01,,1,29.0,0,29.0,9.8,19.2
ORD-21043,20240916,P004,CH08,,1,35.0,0,35.0,12.55,22.45
ORD-21044,20240916,P004,CH08,,2,35.0,0,70.0,28.0,42.0
ORD-21045,20240916,P012,CH02,,1,31.0,5.0,29.45,11.25,18.2
ORD-21046,20240916,P011,CH05,,3,29.0,0,87.0,30.6,56.4
ORD-21047,20240916,P010,CH01,,2,55.0,0,110.0,43.93,66.07
ORD-21048,20240916,P010,CH07,,2,55.0,10.0,99.0,35.85,63.15
ORD-21049,20240916,P008,CH03,,1,28.0,0,28.0,11.62,16.38
ORD-21050,20240916,P012,CH05,,2,31.0,0,62.0,25.55,36.45
ORD-21051,20240916,P014,CH04,,4,18.0,0,72.0,23.6,48.4
ORD-21052,20240916,P010,CH06,,1,55.0,5.0,52.25,18.09,34.16
ORD-21053,20240916,P001,CH01,,1,29.0,5.0,27.55,8.94,18.61
ORD-21054,20240917,P010,CH02,,1,55.0,0,55.0,22.06,32.94
ORD-21055,20240917,P012,CH02,,1,31.0,5.0,29.45,11.18,18.27
ORD-21056,20240917,P004,CH03,,2,35.0,0,70.0,27.81,42.19
ORD-21057,20240917,P013,CH04,,2,25.0,15.0,42.5,16.74,25.76
ORD-21058,20240917,P001,CH01,,2,29.0,0,58.0,20.11,37.89
ORD-21059,20240917,P009,CH04,,3,120.0,0,360.0,151.1,208.9
ORD-21060,20240917,P010,CH06,,2,55.0,0,110.0,40.4,69.6
ORD-21061,20240917,P007,CH02,,1,38.0,0,38.0,14.43,23.57
ORD-21062,20240917,P003,CH04,,1,65.0,0,65.0,25.76,39.24
ORD-21063,20240917,P003,CH06,,2,65.0,0,130.0,44.67,85.33
ORD-21064,20240917,P008,CH02,,2,28.0,20.0,44.8,18.22,26.58
ORD-21065,20240917,P002,CH03,,2,34.0,0,68.0,27.24,40.76
ORD-21066,20240917,P009,CH04,,1,120.0,0,120.0,40.36,79.64
ORD-21067,20240917,P011,CH05,,2,29.0,5.0,55.1,22.03,33.07
ORD-21068,20240918,P011,CH05,,1,29.0,5.0,27.55,10.98,16.57
ORD-21069,20240918,P007,CH05,,2,38.0,10.0,68.4,23.95,44.45
ORD-21070,20240918,P006,CH01,,1,22.0,0,22.0,7.85,14.15
ORD-21071,20240918,P003,CH04,,2,65.0,0,130.0,46.53,83.47
ORD-21072,20240918,P001,CH03,,1,29.0,10.0,26.1,8.57,17.53
ORD-21073,20240918,P004,CH07,,1,35.0,0,35.0,12.19,22.81
ORD-21074,20240918,P007,CH01,,2,38.0,0,76.0,28.89,47.11
ORD-21075,20240918,P006,CH02,,2,22.0,20.0,35.2,14.5,20.7
ORD-21076,20240918,P015,CH02,,2,75.0,0,150.0,51.12,98.88
ORD-21077,20240918,P003,CH06,,1,65.0,0,65.0,23.85,41.15
ORD-21078,20240918,P011,CH06,,1,29.0,15.0,24.65,10.26,14.39
ORD-21079,20240918,P008,CH04,,1,28.0,5.0,26.6,10.44,16.16
ORD-21080,20240918,P005,CH03,,1,26.0,0,26.0,9.57,16.43
ORD-21081,20240918,P004,CH04,,2,35.0,0,70.0,27.02,42.98
ORD-21082,20240918,P011,CH04,,1,29.0,15.0,24.65,9.16,15.49
ORD-21083,20240919,P011,CH04,,1,29.0,10.0,26.1,8.9,17.2
ORD-21084,20240919,P015,CH05,,1,75.0,0,75.0,27.75,47.25
ORD-21085,20240919,P009,CH04,,1,120.0,0,120.0,38.84,81.16
ORD-21086,20240919,P009,CH01,,1,120.0,0,120.0,43.37,76.63
ORD-21087,20240919,P008,CH08,,1,28.0,10.0,25.2,9.66,15.54
ORD-21088,20240919,P003,CH01,,3,65.0,10.0,175.5,63.05,112.45
ORD-21089,20240919,P003,CH04,,3,65.0,0,195.0,66.89,128.11
ORD-21090,20240919,P009,CH06,,4,120.0,0,480.0,195.44,284.56
ORD-21091,20240919,P007,CH06,,4,38.0,0,152.0,61.5,90.5
ORD-21092,20240919,P005,CH04,,1,26.0,0,26.0,8.41,17.59
ORD-21093,20240919,P005,CH02,,2,26.0,0,52.0,18.0,34.0
ORD-21094,20240919,P006,CH02,,2,22.0,0,44.0,16.96,27.04
ORD-21095,20240919,P003,CH01,,2,65.0,5.0,123.5,45.96,77.54
ORD-21096,20240919,P009,CH02,,1,120.0,0,120.0,50.06,69.94
ORD-21097,20240919,P006,CH06,,1,22.0,5.0,20.9,7.78,13.12
ORD-21098,20240919,P012,CH01,,4,31.0,10.0,111.6,43.01,68.59
ORD-21099,20240919,P003,CH01,,1,65.0,10.0,58.5,24.12,34.38
ORD-21100,20240919,P015,CH01,,1,75.0,0,75.0,29.87,45.13
ORD-21101,20240919,P008,CH01,,2,28.0,10.0,50.4,18.16,32.24
ORD-21102,20240919,P009,CH01,,1,120.0,5.0,114.0,40.79,73.21
ORD-21103,20240919,P007,CH03,,1,38.0,15.0,32.3,12.49,19.81
ORD-21104,20240919,P010,CH07,,2,55.0,0,110.0,38.81,71.19
ORD-21105,20240919,P014,CH02,,2,18.0,0,36.0,13.92,22.08
ORD-21106,20240919,P010,CH02,,1,55.0,0,55.0,18.1,36.9
ORD-21107,20240919,P006,CH02,,1,22.0,0,22.0,7.78,14.22
ORD-21108,20240920,P007,CH05,,1,38.0,5.0,36.1,13.23,22.87
ORD-21109,20240920,P007,CH03,,1,38.0,0,38.0,13.26,24.74
ORD-21110,20240920,P004,CH04,,1,35.0,0,35.0,11.62,23.38
ORD-21111,20240920,P010,CH05,,3,55.0,0,165.0,68.56,96.44
ORD-21112,20240920,P012,CH03,,1,31.0,15.0,26.35,9.42,16.93
ORD-21113,20240920,P004,CH01,,1,35.0,20.0,28.0,11.02,16.98
ORD-21114,20240920,P011,CH07,,2,29.0,5.0,55.1,19.42,35.68
ORD-21115,20240920,P014,CH02,,1,18.0,0,18.0,7.42,10.58
ORD-21116,20240920,P005,CH05,,1,26.0,20.0,20.8,8.35,12.45
ORD-21117,20240920,P012,CH02,,1,31.0,0,31.0,11.66,19.34
ORD-21118,20240920,P005,CH05,,2,26.0,20.0,41.6,15.72,25.88
ORD-21119,20240920,P013,CH05,,1,25.0,20.0,20.0,7.86,12.14
ORD-21120,20240920,P012,CH03,,1,31.0,5.0,29.45,9.47,19.98
ORD-21121,20240920,P001,CH02,,2,29.0,15.0,49.3,20.16,29.14
ORD-21122,20240920,P012,CH01,,1,31.0,20.0,24.8,9.76,15.04
ORD-21123,20240920,P001,CH02,,2,29.0,10.0,52.2,18.92,33.28
ORD-21124,20240921,P005,CH06,,2,26.0,0,52.0,20.73,31.27
ORD-21125,20240921,P004,CH04,,1,35.0,5.0,33.25,12.29,20.96
ORD-21126,20240921,P005,CH05,,3,26.0,0,78.0,32.6,45.4
ORD-21127,20240921,P015,CH06,,3,75.0,0,225.0,86.62,138.38
ORD-21128,20240921,P005,CH06,,1,26.0,15.0,22.1,8.33,13.77
ORD-21129,20240921,P004,CH04,,1,35.0,10.0,31.5,11.69,19.81
ORD-21130,20240921,P002,CH01,,1,34.0,0,34.0,11.22,22.78
ORD-21131,20240921,P006,CH05,,1,22.0,0,22.0,7.62,14.38
ORD-21132,20240921,P015,CH06,,2,75.0,0,150.0,52.24,97.76
ORD-21133,20240921,P001,CH02,,2,29.0,0,58.0,19.17,38.83
ORD-21134,20240921,P001,CH04,,3,29.0,15.0,73.95,27.5,46.45
ORD-21135,20240921,P008,CH06,,2,28.0,10.0,50.4,16.52,33.88
ORD-21136,20240921,P012,CH07,,2,31.0,10.0,55.8,18.6,37.2
ORD-21137,20240921,P002,CH07,,1,34.0,5.0,32.3,12.22,20.08
ORD-21138,20240921,P011,CH01,,2,29.0,0,58.0,18.64,39.36
ORD-21139,20240921,P012,CH03,,1,31.0,0,31.0,9.96,21.04
ORD-21140,20240921,P010,CH04,,3,55.0,0,165.0,65.58,99.42
ORD-21141,20240921,P010,CH01,,1,55.0,0,55.0,23.07,31.93
ORD-21142,20240921,P010,CH01,,4,55.0,5.0,209.0,69.78,139.22
ORD-21143,20240921,P015,CH07,,1,75.0,10.0,67.5,24.68,42.82
ORD-21144,20240921,P002,CH03,,1,34.0,0,34.0,14.0,20.0
ORD-21145,20240921,P012,CH02,,4,31.0,5.0,117.8,47.44,70.36
ORD-21146,20240921,P004,CH04,,1,35.0,0,35.0,12.59,22.41
ORD-21147,20240921,P011,CH08,,1,29.0,20.0,23.2,9.29,13.91
ORD-21148,20240921,P006,CH04,,1,22.0,15.0,18.7,6.57,12.13
ORD-21149,20240921,P015,CH03,,1,75.0,0,75.0,27.68,47.32
ORD-21150,20240921,P003,CH02,,2,65.0,0,130.0,51.22,78.78
ORD-21151,20240921,P003,CH02,,1,65.0,15.0,55.25,17.83,37.42
ORD-21152,20240921,P011,CH07,,3,29.0,5.0,82.65,32.18,50.47
ORD-21153,20240921,P013,CH02,,2,25.0,0,50.0,16.38,33.62
ORD-21154,20240921,P002,CH01,,1,34.0,10.0,30.6,11.77,18.83
ORD-21155,20240921,P013,CH02,,1,25.0,5.0,23.75,9.96,13.79
ORD-21156,20240922,P002,CH08,,3,34.0,0,102.0,33.96,68.04
ORD-21157,20240922,P013,CH03,,1,25.0,0,25.0,8.64,16.36
ORD-21158,20240922,P013,CH04,,1,25.0,15.0,21.25,7.82,13.43
ORD-21159,20240922,P001,CH03,,1,29.0,0,29.0,10.98,18.02
ORD-21160,20240922,P008,CH03,,2,28.0,0,56.0,22.02,33.98
ORD-21161,20240922,P007,CH04,,1,38.0,0,38.0,14.73,23.27
ORD-21162,20240922,P011,CH03,,3,29.0,0,87.0,35.48,51.52
ORD-21163,20240922,P011,CH02,,2,29.0,0,58.0,20.91,37.09
ORD-21164,20240922,P010,CH04,,3,55.0,0,165.0,65.59,99.41
ORD-21165,20240922,P003,CH04,,1,65.0,10.0,58.5,23.25,35.25
ORD-21166,20240922,P012,CH01,,3,31.0,5.0,88.35,36.9,51.45
ORD-21167,20240922,P009,CH06,,3,120.0,0,360.0,145.0,215.0
ORD-21168,20240922,P005,CH05,,1,26.0,0,26.0,9.46,16.54
ORD-21169,20240922,P006,CH06,,1,22.0,0,22.0,9.01,12.99
ORD-21170,20240923,P001,CH04,,4,29.0,10.0,104.4,36.77,67.63
ORD-21171,20240923,P012,CH06,,1,31.0,20.0,24.8,9.32,15.48
ORD-21172,20240923,P005,CH01,,3,26.0,0,78.0,26.52,51.48
ORD-21173,20240923,P012,CH01,,1,31.0,20.0,24.8,9.72,15.08
ORD-21174,20240923,P005,CH04,,1,26.0,5.0,24.7,9.58,15.12
ORD-21175,20240923,P005,CH06,,1,26.0,0,26.0,9.06,16.94
ORD-21176,20240923,P006,CH01,,1,22.0,0,22.0,8.37,13.63
ORD-21177,20240923,P007,CH07,,1,38.0,10.0,34.2,11.02,23.18
ORD-21178,20240923,P009,CH05,,3,120.0,0,360.0,133.83,226.17
ORD-21179,20240923,P001,CH08,,1,29.0,5.0,27.55,9.29,18.26
ORD-21180,20240923,P008,CH04,,1,28.0,0,28.0,11.18,16.82
ORD-21181,20240924,P006,CH04,,1,22.0,5.0,20.9,7.0,13.9
ORD-21182,20240924,P003,CH01,,1,65.0,0,65.0,24.85,40.15
ORD-21183,20240924,P004,CH05,,1,35.0,5.0,33.25,11.36,21.89
ORD-21184,20240924,P015,CH01,,3,75.0,0,225.0,83.13,141.87
ORD-21185,20240924,P004,CH02,,1,35.0,0,35.0,13.89,21.11
